Name,Af_m2,Aroof_m2,GFA_m2,Aocc_m2,people0,PV_MWhyr,GRID_MWhyr,GRID_a_MWhyr,GRID_l_MWhyr,GRID_v_MWhyr,GRID_ve_MWhyr,GRID_data_MWhyr,GRID_pro_MWhyr,GRID_aux_MWhyr,GRID_ww_MWhyr,GRID_hs_MWhyr,GRID_cs_MWhyr,GRID_cdata_MWhyr,GRID_cre_MWhyr,E_sys_MWhyr,Eal_MWhyr,Ea_MWhyr,El_MWhyr,Ev_MWhyr,Eve_MWhyr,Edata_MWhyr,Epro_MWhyr,Eaux_MWhyr,E_ww_MWhyr,E_hs_MWhyr,E_cs_MWhyr,E_cre_MWhyr,E_cdata_MWhyr,Qhs_sen_shu_MWhyr,Qhs_sen_ahu_MWhyr,Qhs_lat_ahu_MWhyr,Qhs_sen_aru_MWhyr,Qhs_lat_aru_MWhyr,Qhs_sen_sys_MWhyr,Qhs_lat_sys_MWhyr,Qhs_em_ls_MWhyr,Qhs_dis_ls_MWhyr,Qhs_sys_shu_MWhyr,Qhs_sys_ahu_MWhyr,Qhs_sys_aru_MWhyr,Qcs_sys_scu_MWhyr,Qcs_sys_ahu_MWhyr,Qcs_sys_aru_MWhyr,DH_hs_MWhyr,Qhs_sys_MWhyr,Qhs_MWhyr,DH_ww_MWhyr,Qww_sys_MWhyr,Qww_MWhyr,DC_cs_MWhyr,Qcs_sys_MWhyr,Qcs_MWhyr,DC_cre_MWhyr,Qcre_sys_MWhyr,Qcre_MWhyr,DC_cdata_MWhyr,Qcdata_sys_MWhyr,Qcdata_MWhyr,NG_hs_MWhyr,COAL_hs_MWhyr,OIL_hs_MWhyr,WOOD_hs_MWhyr,SOLAR_hs_MWhyr,NG_ww_MWhyr,COAL_ww_MWhyr,OIL_ww_MWhyr,WOOD_ww_MWhyr,SOLAR_ww_MWhyr,Qcs_sen_scu_MWhyr,Qcs_sen_ahu_MWhyr,Qcs_lat_ahu_MWhyr,Qcs_sen_aru_MWhyr,Qcs_lat_aru_MWhyr,Qcs_sen_sys_MWhyr,Qcs_lat_sys_MWhyr,Qcs_em_ls_MWhyr,Qcs_dis_ls_MWhyr,Qhpro_sys_MWhyr,Qcpro_sys_MWhyr,QH_sys_MWhyr,QC_sys_MWhyr,PV0_kW,GRID0_kW,GRID_a0_kW,GRID_l0_kW,GRID_v0_kW,GRID_ve0_kW,GRID_data0_kW,GRID_pro0_kW,GRID_aux0_kW,GRID_ww0_kW,GRID_hs0_kW,GRID_cs0_kW,GRID_cdata0_kW,GRID_cre0_kW,E_sys0_kW,Eal0_kW,Ea0_kW,El0_kW,Ev0_kW,Eve0_kW,Edata0_kW,Epro0_kW,Eaux0_kW,E_ww0_kW,E_hs0_kW,E_cs0_kW,E_cre0_kW,E_cdata0_kW,Qhs_sen_shu0_kW,Qhs_sen_ahu0_kW,Qhs_lat_ahu0_kW,Qhs_sen_aru0_kW,Qhs_lat_aru0_kW,Qhs_sen_sys0_kW,Qhs_lat_sys0_kW,Qhs_em_ls0_kW,Qhs_dis_ls0_kW,Qhs_sys_shu0_kW,Qhs_sys_ahu0_kW,Qhs_sys_aru0_kW,Qcs_sys_scu0_kW,Qcs_sys_ahu0_kW,Qcs_sys_aru0_kW,DH_hs0_kW,Qhs_sys0_kW,Qhs0_kW,DH_ww0_kW,Qww_sys0_kW,Qww0_kW,DC_cs0_kW,Qcs_sys0_kW,Qcs0_kW,DC_cre0_kW,Qcre_sys0_kW,Qcre0_kW,DC_cdata0_kW,Qcdata_sys0_kW,Qcdata0_kW,NG_hs0_kW,COAL_hs0_kW,OIL_hs0_kW,WOOD_hs0_kW,SOLAR_hs0_kW,NG_ww0_kW,COAL_ww0_kW,OIL_ww0_kW,WOOD_ww0_kW,SOLAR_ww0_kW,Qcs_sen_scu0_kW,Qcs_sen_ahu0_kW,Qcs_lat_ahu0_kW,Qcs_sen_aru0_kW,Qcs_lat_aru0_kW,Qcs_sen_sys0_kW,Qcs_lat_sys0_kW,Qcs_em_ls0_kW,Qcs_dis_ls0_kW,Qhpro_sys0_kW,Qcpro_sys0_kW,QH_sys0_kW,QC_sys0_kW
B1160,36.467,145.840,291.732,291.732,0.000,0.000,8.867,0.000,8.867,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,8.867,8.867,0.000,8.867,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.313,0.000,1.313,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.313,1.313,0.000,1.313,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
B1161,70.679,282.180,565.432,565.432,28.000,0.000,82.115,36.590,27.443,0.000,5.338,0.000,0.000,0.041,0.000,0.000,12.703,0.000,0.000,69.412,64.033,36.590,27.443,0.000,5.338,0.000,0.000,0.041,0.000,0.000,12.703,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,-34.881,0.000,0.000,0.000,0.000,0.000,0.000,0.000,34.881,-33.592,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,-25.832,-7.760,-25.832,7.760,-0.969,-0.320,0.000,0.000,0.000,34.881,0.000,20.052,7.328,5.496,0.000,2.228,0.000,0.000,0.021,0.000,0.000,5.018,0.000,0.000,15.072,12.824,7.328,5.496,0.000,2.228,0.000,0.000,0.021,0.000,0.000,5.018,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,13.777,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3.114,0.000,0.000,0.000,0.000,0.000,13.777
B1162,47.150,188.600,377.200,377.200,18.000,0.000,55.402,24.409,18.307,0.000,3.775,0.000,0.000,0.028,0.000,0.000,8.882,0.000,0.000,46.520,42.717,24.409,18.307,0.000,3.775,0.000,0.000,0.028,0.000,0.000,8.882,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,-24.389,0.000,0.000,0.000,0.000,0.000,0.000,0.000,24.389,-23.440,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,-18.269,-5.171,-18.269,5.171,-0.681,-0.267,0.000,0.000,0.000,24.389,0.000,13.392,4.889,3.666,0.000,1.488,0.000,0.000,0.014,0.000,0.000,3.355,0.000,0.000,10.055,8.555,4.889,3.666,0.000,1.488,0.000,0.000,0.014,0.000,0.000,3.355,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,9.212,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2.083,0.000,0.000,0.000,0.000,0.000,9.212
B1163,3491.725,2327.820,13966.902,13966.902,698.000,0.000,2225.618,903.828,677.871,0.000,184.420,0.000,0.000,2.017,0.000,0.000,457.482,0.000,0.000,1768.137,1581.700,903.828,677.871,0.000,184.420,0.000,0.000,2.017,0.000,0.000,457.482,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,-1256.164,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1256.164,-1219.858,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,-897.220,-322.638,-897.220,322.638,-34.806,-1.500,0.000,0.000,0.000,1256.164,0.000,555.304,181.011,135.758,0.000,69.822,0.000,0.000,0.923,0.000,0.000,167.789,0.000,0.000,387.515,316.769,181.011,135.758,0.000,69.822,0.000,0.000,0.923,0.000,0.000,167.789,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,460.719,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,150.970,0.000,0.000,0.000,0.000,0.000,460.719
B1164,27.620,110.480,220.957,220.957,0.000,0.000,6.716,0.000,6.716,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,6.716,6.716,0.000,6.716,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.994,0.000,0.994,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.994,0.994,0.000,0.994,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
B1165,63.691,256.200,509.530,509.530,0.000,0.000,15.486,0.000,15.486,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,15.486,15.486,0.000,15.486,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2.293,0.000,2.293,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2.293,2.293,0.000,2.293,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
B1166,43.798,179.720,350.385,350.385,0.000,0.000,10.649,0.000,10.649,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,10.649,10.649,0.000,10.649,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.577,0.000,1.577,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.577,1.577,0.000,1.577,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
B1167,30.985,117.920,247.880,247.880,0.000,0.000,7.534,0.000,7.534,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,7.534,7.534,0.000,7.534,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.115,0.000,1.115,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.115,1.115,0.000,1.115,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
B1168,2323.633,1549.040,9294.530,9294.530,465.000,0.000,1514.732,601.469,451.102,0.000,134.737,0.000,0.000,1.175,0.000,0.000,326.249,0.000,0.000,1188.483,1052.571,601.469,451.102,0.000,134.737,0.000,0.000,1.175,0.000,0.000,326.249,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,-895.823,0.000,0.000,0.000,0.000,0.000,0.000,0.000,895.823,-869.645,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,-654.913,-214.731,-654.913,214.731,-25.303,-0.876,0.000,0.000,0.000,895.823,0.000,381.787,120.457,90.343,0.000,50.895,0.000,0.000,0.545,0.000,0.000,119.547,0.000,0.000,262.240,210.800,120.457,90.343,0.000,50.895,0.000,0.000,0.545,0.000,0.000,119.547,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,328.254,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,100.458,0.000,0.000,0.000,0.000,0.000,328.254
B1169,320.262,640.520,1921.574,1921.574,96.000,0.000,286.661,124.349,93.262,0.000,20.003,0.000,0.000,0.173,0.000,0.000,48.873,0.000,0.000,237.787,217.611,124.349,93.262,0.000,20.003,0.000,0.000,0.173,0.000,0.000,48.873,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,-134.198,0.000,0.000,0.000,0.000,0.000,0.000,0.000,134.198,-129.869,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,-97.004,-32.864,-97.004,32.864,-3.733,-0.596,0.000,0.000,0.000,134.198,0.000,70.286,24.904,18.678,0.000,7.936,0.000,0.000,0.084,0.000,0.000,18.718,0.000,0.000,51.596,43.581,24.904,18.678,0.000,7.936,0.000,0.000,0.084,0.000,0.000,18.718,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,51.396,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,14.000,0.000,0.000,0.000,0.000,0.000,51.396
B1170,3543.257,2805.130,14173.028,14173.028,708.000,0.000,2260.511,917.167,687.875,0.000,187.785,0.000,0.000,2.036,0.000,0.000,465.646,0.000,0.000,1794.864,1605.043,917.167,687.875,0.000,187.785,0.000,0.000,2.036,0.000,0.000,465.646,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,-1278.583,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1278.583,-1241.365,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,-914.059,-327.306,-914.059,327.306,-35.538,-1.680,0.000,0.000,0.000,1278.583,0.000,561.315,183.682,137.762,0.000,69.993,0.000,0.000,0.914,0.000,0.000,169.342,0.000,0.000,392.351,321.444,183.682,137.762,0.000,69.993,0.000,0.000,0.914,0.000,0.000,169.342,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,464.983,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,153.181,0.000,0.000,0.000,0.000,0.000,464.983
B1171,207.035,414.070,1242.207,1242.207,62.000,0.000,186.845,80.386,60.289,0.000,13.467,0.000,0.000,0.109,0.000,0.000,32.593,0.000,0.000,154.252,140.675,80.386,60.289,0.000,13.467,0.000,0.000,0.109,0.000,0.000,32.593,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,-89.495,0.000,0.000,0.000,0.000,0.000,0.000,0.000,89.495,-86.554,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,-65.380,-21.174,-65.380,21.174,-2.501,-0.440,0.000,0.000,0.000,89.495,0.000,47.092,16.099,12.074,0.000,5.745,0.000,0.000,0.058,0.000,0.000,13.132,0.000,0.000,33.973,28.173,16.099,12.074,0.000,5.745,0.000,0.000,0.058,0.000,0.000,13.132,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,36.059,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,9.034,0.000,0.000,0.000,0.000,0.000,36.059
B1172,211.980,423.960,1271.883,1271.883,63.000,0.000,191.489,82.306,61.730,0.000,13.843,0.000,0.000,0.113,0.000,0.000,33.497,0.000,0.000,157.992,144.036,82.306,61.730,0.000,13.843,0.000,0.000,0.113,0.000,0.000,33.497,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,-91.978,0.000,0.000,0.000,0.000,0.000,0.000,0.000,91.978,-88.956,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,-67.188,-21.768,-67.188,21.768,-2.571,-0.452,0.000,0.000,0.000,91.978,0.000,48.118,16.484,12.363,0.000,5.871,0.000,0.000,0.060,0.000,0.000,13.381,0.000,0.000,34.774,28.846,16.484,12.363,0.000,5.871,0.000,0.000,0.060,0.000,0.000,13.381,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,36.741,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,9.274,0.000,0.000,0.000,0.000,0.000,36.741
B1173,166.010,332.060,996.059,996.059,49.000,0.000,151.424,64.457,48.343,0.000,11.371,0.000,0.000,0.088,0.000,0.000,27.165,0.000,0.000,124.259,112.800,64.457,48.343,0.000,11.371,0.000,0.000,0.088,0.000,0.000,27.165,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,-74.591,0.000,0.000,0.000,0.000,0.000,0.000,0.000,74.591,-72.128,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,-55.150,-16.978,-55.150,16.978,-2.105,-0.358,0.000,0.000,0.000,74.591,0.000,38.282,12.909,9.682,0.000,4.829,0.000,0.000,0.047,0.000,0.000,10.862,0.000,0.000,27.464,22.591,12.909,9.682,0.000,4.829,0.000,0.000,0.047,0.000,0.000,10.862,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,29.825,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,7.259,0.000,0.000,0.000,0.000,0.000,29.825
B1174,43.562,191.020,348.499,348.499,0.000,0.000,10.592,0.000,10.592,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,10.592,10.592,0.000,10.592,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.568,0.000,1.568,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.568,1.568,0.000,1.568,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
B1175,357.348,679.600,2144.091,2144.091,106.000,0.000,319.007,138.749,104.062,0.000,22.037,0.000,0.000,0.187,0.000,0.000,53.972,0.000,0.000,265.035,242.810,138.749,104.062,0.000,22.037,0.000,0.000,0.187,0.000,0.000,53.972,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,-148.198,0.000,0.000,0.000,0.000,0.000,0.000,0.000,148.198,-143.507,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,-106.901,-36.606,-106.901,36.606,-4.098,-0.593,0.000,0.000,0.000,148.198,0.000,78.892,27.787,20.841,0.000,9.269,0.000,0.000,0.094,0.000,0.000,21.137,0.000,0.000,57.989,48.628,27.787,20.841,0.000,9.269,0.000,0.000,0.094,0.000,0.000,21.137,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,58.040,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,15.624,0.000,0.000,0.000,0.000,0.000,58.040
B1176,264.431,527.580,1586.586,1586.586,0.000,0.000,48.221,0.000,48.221,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,48.221,48.221,0.000,48.221,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,7.140,0.000,7.140,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,7.140,7.140,0.000,7.140,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
